time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,0.841926782945,0.449593623531,24.1184085882,6.15401144073,6.28145686252,0.0,0.342881469883,-0.871947308519,5.97781066338,-0.0431996544246,-0.048726485523,0.0,466.9951906097712,464.27878326992914,465.8588267307949,466.2066931313075
4.020000000000002,0.862535132152,0.394987717689,24.476974772,6.15087977744,6.2780057568,0.0,0.344333155377,-0.948482783365,5.97432268585,-0.0841405754737,-0.0878380060653,0.0,442.3914276431759,439.1555605277967,440.50338039962537,437.1015881638114
4.080000000000001,0.883293477891,0.335872575017,24.8342300495,6.14615682725,6.27234867029,0.0,0.348060292389,-1.02243975087,5.93427311201,-0.0696275404738,-0.112051956062,0.0,428.2058210956025,426.13222167488215,428.34108542172027,429.5685014443214
4.14,0.904364186236,0.272359125916,25.188242129,6.14150878488,6.26595958122,0.0,0.354813083292,-1.09505239551,5.86635924701,-0.101712211897,-0.0971978124793,0.0,418.4715201401221,419.75200861686744,419.3872022429683,416.584703517771
4.199999999999998,0.925955267975,0.204283759859,25.5390467041,6.13581587799,6.26022109942,0.0,0.365370054563,-1.17462639211,5.8271725435,-0.0838799043774,-0.0926993808996,0.0,427.02968375528883,427.4051228322757,427.43036728048867,428.93951794690474
4.259999999999997,0.948257659983,0.131448722965,25.8867706456,6.1306468123,6.25465210902,0.0,0.378488793885,-1.25364723048,5.76379886817,-0.0911279858141,-0.0930516190521,0.0,419.86223002577475,419.82383864705696,419.46881041398365,418.8321263423914
4.319999999999996,0.971438737512,0.0537755399068,26.2307610641,6.12491628653,6.24909890795,0.0,0.394662337085,-1.33593638174,5.7026893883,-0.106140867003,-0.0915756909868,0.0,420.76753831870525,420.8875714999832,419.61973583014026,418.3056346026682
4.379999999999995,0.995807071617,-0.0295087107902,26.5746682206,6.1183934856,6.24371904643,0.0,0.418129031869,-1.44076413227,5.7603641332,-0.114425430032,-0.0860946172302,0.0,458.3752556541973,458.8042519761491,457.9306661122437,457.26097007008826
4.439999999999993,1.02155036887,-0.118648031279,26.9186472993,6.11207819739,6.23830428516,0.0,0.440411731527,-1.53110202846,5.70567094251,-0.0913601698575,-0.100200116807,0.0,423.3575005035948,422.1344115964705,422.0882792602278,424.0639659138271
4.499999999999992,1.04891143816,-0.214015585241,27.2633990392,6.10635895059,6.23235942143,0.0,0.472200023656,-1.6482864714,5.78539314556,-0.104723387883,-0.0969335843598,0.0,465.6608134896209,465.90836533251235,466.5224630367791,465.4703048147497
4.559999999999991,1.07803098162,-0.315615732375,27.6078021998,6.09992558036,6.22621965545,0.0,0.498916251029,-1.73892809129,5.69494248082,-0.112754590814,-0.116205495767,0.0,412.4154429441669,410.69903251146025,412.8182574235448,412.0976886402233
4.6199999999999894,1.10913786839,-0.423659659838,27.9516062971,6.09316096941,6.21901416435,0.0,0.538651758322,-1.86311110913,5.76451560505,-0.112721395383,-0.129279438671,0.0,464.06282912934296,463.0227729217146,464.05851891741185,464.05041972694676
4.679999999999988,1.14260792135,-0.538804444085,28.2970402462,6.08653277056,6.21201360489,0.0,0.577644106389,-1.97561504311,5.74971055717,-0.106313176604,-0.0990857659111,0.0,437.730748957472,440.2237288396637,437.6922830758316,438.2143829760539
4.739999999999987,1.1784421494,-0.660562545145,28.6402922235,6.07994347638,6.20568958151,0.0,0.617328586115,-2.08354296936,5.69201241377,-0.117962281604,-0.122639096721,0.0,425.95051467441584,423.9203381563823,425.03998932853966,424.02885482601437
4.799999999999986,1.21681059025,-0.789025606447,28.9806240473,6.07299575202,6.19836804827,0.0,0.66223102665,-2.19915179621,5.65222951598,-0.111783660331,-0.120827035132,0.0,430.4859804151977,430.6253273320899,430.84661090996707,431.35632980522996
4.859999999999984,1.25809523996,-0.924783392607,29.3196562192,6.06629591898,6.19090487826,0.0,0.714558656101,-2.32667020533,5.64847073621,-0.111425614824,-0.132664007649,0.0,443.5941371110175,442.60662144832077,443.0077400051263,443.0260884149797
4.919999999999983,1.30248663839,-1.06792463473,29.6566671432,6.05987153812,6.18299744089,0.0,0.765798587619,-2.44526467122,5.5851612957,-0.0995499422656,-0.130100470349,0.0,424.21669024181017,424.41995150130117,423.33765347823544,424.34775968061956
4.979999999999982,1.35029909236,-1.21876442915,29.9919427779,6.05479714927,6.17533348991,0.0,0.828620252555,-2.58317705098,5.59024646185,-0.0647357822236,-0.123377903307,0.0,446.94125728395636,447.4741293466018,445.2805679625413,448.11366975556973
5.0399999999999805,1.40159214534,-1.37708617518,30.323694977,6.05066881514,6.16847713504,0.0,0.881697525979,-2.69463057044,5.46844013746,-0.0785247319773,-0.100455133942,0.0,404.515082327918,406.561163034728,404.5410492385945,403.29300839530015
